dateTime,value
11/24/2013 3:00,65.6
11/24/2013 12:00,87.7
11/25/2013 3:00,68.8
11/25/2013 12:00,94.6
11/26/2013 3:00,67.5
11/26/2013 12:00,92.1
11/27/2013 3:00,66.8
11/27/2013 12:00,92.9
11/28/2013 3:00,60.9
11/28/2013 12:00,93.9
11/29/2013 3:00,68
11/29/2013 12:00,94.7
11/30/2013 3:00,71.2
11/30/2013 12:00,94.6
12/1/2013 3:00,71.5
12/1/2013 12:00,79.1
12/2/2013 3:00,64
12/2/2013 12:00,78.4
12/3/2013 3:00,66.7
12/3/2013 12:00,82.8
12/4/2013 3:00,68
12/4/2013 12:00,92.9
12/5/2013 3:00,63.2
12/5/2013 12:00,90.9
12/6/2013 3:00,57.1
12/6/2013 12:00,78.6
12/7/2013 3:00,62.2
12/7/2013 12:00,85.7
12/8/2013 3:00,69.8
12/8/2013 12:00,82.8
12/9/2013 3:00,67.2
12/9/2013 12:00,98.2
12/10/2013 3:00,72
12/10/2013 12:00,92.8
12/11/2013 3:00,69.3
12/11/2013 12:00,86.7
12/12/2013 3:00,72.3
12/12/2013 12:00,96.1
12/13/2013 3:00,74.7
12/13/2013 12:00,86.8
12/14/2013 3:00,77.8
12/14/2013 12:00,84.4
12/15/2013 3:00,68.3
12/15/2013 12:00,94.3
12/16/2013 3:00,69.9
12/16/2013 12:00,97.1
12/17/2013 3:00,72.5
12/17/2013 12:00,87.2
12/18/2013 3:00,77.9
12/18/2013 12:00,90.2
12/19/2013 3:00,77.4
12/19/2013 12:00,80.3
12/20/2013 3:00,68.8
12/20/2013 12:00,95
12/21/2013 3:00,71.1
12/21/2013 12:00,92.9
12/22/2013 3:00,66.4
12/22/2013 12:00,96.1
12/23/2013 3:00,73.7
12/23/2013 12:00,95.9
12/24/2013 3:00,85.3
12/24/2013 12:00,95.9
12/25/2013 3:00,83.1
12/25/2013 12:00,91.6
12/26/2013 3:00,77.6
12/26/2013 12:00,98.9
12/27/2013 3:00,84.8
12/27/2013 12:00,100
12/28/2013 3:00,91.1
12/28/2013 12:00,95.5
12/29/2013 3:00,95.2
12/29/2013 12:00,97.8
12/30/2013 3:00,80.3
12/30/2013 12:00,86.4
12/31/2013 3:00,75.9
12/31/2013 12:00,98
1/1/2014 3:00,64.2
1/1/2014 12:00,96.1
1/2/2014 3:00,73.6
1/2/2014 12:00,96.8
1/3/2014 3:00,81.5
1/3/2014 12:00,87.3
1/4/2014 3:00,82.9
1/4/2014 12:00,84.3
1/5/2014 3:00,77.3
1/5/2014 12:00,84.4
1/6/2014 3:00,86.4
1/6/2014 12:00,71.9
1/7/2014 3:00,76
1/7/2014 12:00,81.8
1/8/2014 3:00,88.9
1/8/2014 12:00,87.7
1/9/2014 3:00,62
1/9/2014 12:00,75.9
1/10/2014 3:00,58.7
1/10/2014 12:00,68.6
1/11/2014 3:00,65.5
1/11/2014 12:00,81
1/12/2014 3:00,69.2
1/12/2014 12:00,61
1/13/2014 3:00,66.5
1/13/2014 12:00,72
1/14/2014 3:00,97.6
1/14/2014 12:00,85.4
1/15/2014 3:00,97.5
1/15/2014 12:00,78.6
1/16/2014 3:00,74.1
1/16/2014 12:00,82.2
1/17/2014 3:00,67
1/17/2014 12:00,71.1
1/18/2014 3:00,59.3
1/18/2014 12:00,57.2
1/19/2014 3:00,54
1/19/2014 12:00,58
1/20/2014 3:00,85.7
1/20/2014 12:00,84.3
1/21/2014 3:00,67.7
1/21/2014 12:00,79.1
1/22/2014 3:00,68.5
1/22/2014 12:00,77
1/23/2014 3:00,61.9
1/23/2014 12:00,78.6
1/24/2014 3:00,81.7
1/24/2014 12:00,84.5
1/25/2014 3:00,97.6
1/25/2014 12:00,84.1
1/26/2014 3:00,77.1
1/26/2014 12:00,85.8
1/27/2014 3:00,97.6
1/27/2014 12:00,87
1/28/2014 3:00,97.6
1/28/2014 12:00,85.4
1/29/2014 3:00,83.4
1/29/2014 12:00,79.9
1/30/2014 3:00,81.3
1/30/2014 12:00,90
1/31/2014 3:00,97.5
1/31/2014 12:00,78.7
2/1/2014 3:00,72.4
2/1/2014 12:00,86.1
2/2/2014 3:00,94.8
2/2/2014 12:00,86.9
2/3/2014 3:00,97.4
2/3/2014 12:00,81.4
2/4/2014 3:00,97.4
2/4/2014 12:00,80.4
2/5/2014 3:00,80.6
2/5/2014 12:00,73.7
2/6/2014 3:00,81.3
2/6/2014 12:00,86.3
2/7/2014 3:00,80
2/7/2014 12:00,70
2/8/2014 3:00,84.8
2/8/2014 12:00,69.2
2/9/2014 3:00,74.1
2/9/2014 12:00,62.1
2/10/2014 3:00,74.6
2/10/2014 12:00,65.6
2/11/2014 3:00,61
2/11/2014 12:00,68.9
2/12/2014 3:00,67.8
2/12/2014 12:00,49.4
2/13/2014 3:00,53.6
2/13/2014 12:00,45.7
2/14/2014 3:00,78.8
2/14/2014 12:00,90.8
2/15/2014 3:00,84.5
2/15/2014 12:00,79.8
2/16/2014 3:00,82.4
2/16/2014 12:00,89.6
2/17/2014 3:00,95.3
2/17/2014 12:00,59.5
2/18/2014 3:00,82.4
2/18/2014 12:00,75.8
2/19/2014 3:00,64.8
2/19/2014 12:00,69
2/20/2014 3:00,66.4
2/20/2014 12:00,67.2
2/21/2014 3:00,65.2
2/21/2014 12:00,63.7
2/22/2014 3:00,80
2/22/2014 12:00,77.6
2/23/2014 3:00,66.2
2/23/2014 12:00,76.9
2/24/2014 3:00,94.3
2/24/2014 12:00,59
2/25/2014 3:00,69.5
2/25/2014 12:00,68.4
2/26/2014 3:00,71.4
2/26/2014 12:00,72.7
2/27/2014 3:00,81.2
2/27/2014 12:00,64.3
2/28/2014 3:00,97.9
2/28/2014 12:00,77.5
3/1/2014 3:00,92.9
3/1/2014 12:00,66
3/2/2014 3:00,72.9
3/2/2014 12:00,61.1
3/3/2014 3:00,62.9
3/3/2014 12:00,52.4
3/4/2014 3:00,63.6
3/4/2014 12:00,62.5
3/5/2014 3:00,61.2
3/5/2014 12:00,47.3
3/6/2014 3:00,57
3/6/2014 12:00,52.6
3/7/2014 3:00,64.4
3/7/2014 12:00,43.8
3/8/2014 3:00,53.9
3/8/2014 12:00,46.3
3/9/2014 3:00,49.2
3/9/2014 12:00,51.3
3/10/2014 3:00,61.9
3/10/2014 12:00,59.6
3/11/2014 3:00,53.2
3/11/2014 12:00,56.6
3/12/2014 3:00,54.1
3/12/2014 12:00,59.1
3/13/2014 3:00,59.2
3/13/2014 12:00,45.2
3/14/2014 3:00,56.2
3/14/2014 12:00,65.2
3/15/2014 3:00,50.5
3/15/2014 12:00,49.7
3/16/2014 3:00,58.6
3/16/2014 12:00,58.2
3/17/2014 3:00,52.3
3/17/2014 12:00,60.2
3/18/2014 3:00,55.9
3/18/2014 12:00,49.8
3/19/2014 3:00,63.6
3/19/2014 12:00,39.6
3/20/2014 3:00,57.5
3/20/2014 12:00,39
3/21/2014 3:00,62.4
3/21/2014 12:00,73.4
3/22/2014 3:00,64.8
3/22/2014 12:00,71.2
3/23/2014 3:00,71.7
3/23/2014 12:00,76.8
3/24/2014 3:00,64.7
3/24/2014 12:00,75.1
3/25/2014 3:00,75.9
3/25/2014 12:00,80
3/26/2014 3:00,77.8
3/26/2014 12:00,70.4
3/27/2014 3:00,73.4
3/27/2014 12:00,59
3/28/2014 3:00,58.6
3/28/2014 12:00,65.4
3/29/2014 3:00,71.6
3/29/2014 12:00,47.5
3/30/2014 3:00,62.9
3/30/2014 12:00,40.3
3/31/2014 3:00,53.9
3/31/2014 12:00,52.1
4/1/2014 3:00,47.9
4/1/2014 12:00,32.7
4/2/2014 3:00,51.9
4/2/2014 12:00,62.7
4/3/2014 3:00,53.5
4/3/2014 12:00,54.9
4/4/2014 3:00,55.8
4/4/2014 12:00,59.2
4/5/2014 3:00,71.8
4/5/2014 12:00,58.2
4/6/2014 3:00,53.5
4/6/2014 12:00,61.2
4/7/2014 3:00,63.9
4/7/2014 12:00,65.1
4/8/2014 3:00,79.6
4/8/2014 12:00,81.9
4/9/2014 3:00,71.2
4/9/2014 12:00,44.8
4/10/2014 3:00,62.3
4/10/2014 12:00,39.3
4/11/2014 3:00,46.1
4/11/2014 12:00,43.1
4/12/2014 3:00,42.5
4/12/2014 12:00,49.3
4/13/2014 3:00,40.8
4/13/2014 12:00,61.6
4/14/2014 3:00,49.9
4/14/2014 12:00,57
4/15/2014 3:00,55.7
4/15/2014 12:00,38
4/16/2014 3:00,48.6
4/16/2014 12:00,44.4
4/17/2014 3:00,49
4/17/2014 12:00,25.5
4/18/2014 3:00,53.2
4/18/2014 12:00,52.9
4/19/2014 3:00,57.3
4/19/2014 12:00,42.8
4/20/2014 3:00,54.6
4/20/2014 12:00,34.2
4/21/2014 3:00,33.9
4/21/2014 12:00,23.8
4/22/2014 3:00,39.1
4/22/2014 12:00,35.1
4/23/2014 3:00,39.3
4/23/2014 12:00,44.4
4/24/2014 3:00,46.5
4/24/2014 12:00,26.3
4/25/2014 3:00,48.5
4/25/2014 12:00,40.2
4/26/2014 3:00,46.3
4/26/2014 12:00,39.4
4/27/2014 3:00,59
4/27/2014 12:00,77.6
4/28/2014 3:00,46.7
4/28/2014 12:00,78.1
4/29/2014 3:00,55.9
4/29/2014 12:00,82.9
4/30/2014 3:00,70.6
4/30/2014 12:00,81.5
5/1/2014 3:00,77.3
5/1/2014 12:00,34.9
5/2/2014 3:00,86.6
5/2/2014 12:00,81.5
5/3/2014 3:00,67.9
5/3/2014 12:00,82.3
5/4/2014 3:00,81.1
5/4/2014 12:00,80.9
5/5/2014 3:00,99.1
5/5/2014 12:00,78.5
5/6/2014 3:00,78.9
5/6/2014 12:00,78.1
5/7/2014 3:00,79.2
5/7/2014 12:00,78.8
5/8/2014 3:00,81.4
5/8/2014 12:00,82.9
5/9/2014 3:00,95.8
5/9/2014 12:00,81.7
5/10/2014 3:00,66.2
5/10/2014 12:00,60.3
5/11/2014 3:00,70.9
5/11/2014 12:00,74.9
5/12/2014 3:00,80.3
5/12/2014 12:00,76.8
5/13/2014 3:00,70.5
5/13/2014 12:00,70.6
5/14/2014 3:00,75.7
5/14/2014 12:00,59.9
5/15/2014 3:00,65.9
5/15/2014 12:00,61.9
5/16/2014 3:00,68.1
5/16/2014 12:00,57.9
5/17/2014 3:00,37.8
5/17/2014 12:00,74.2
5/18/2014 3:00,71
5/18/2014 12:00,57
5/19/2014 3:00,75.7
5/19/2014 12:00,82.9
5/20/2014 3:00,76.5
5/20/2014 12:00,76.2
5/21/2014 3:00,69
5/21/2014 12:00,76.2
5/22/2014 3:00,73.2
5/22/2014 12:00,71.2
5/23/2014 3:00,78.4
5/23/2014 12:00,74.8
5/24/2014 3:00,78.8
5/24/2014 12:00,81.4
5/25/2014 3:00,74.3
5/25/2014 12:00,73.7
5/26/2014 3:00,84.5
5/26/2014 12:00,97.5
5/27/2014 3:00,93.1
5/27/2014 12:00,98.3
5/28/2014 3:00,87.9
5/28/2014 12:00,85.3
5/29/2014 3:00,92.2
5/29/2014 12:00,81.7
5/30/2014 3:00,79
5/30/2014 12:00,73
5/31/2014 3:00,83
5/31/2014 12:00,78.3
6/1/2014 3:00,73.1
6/1/2014 12:00,79.3
6/2/2014 3:00,78.3
6/2/2014 12:00,79
6/3/2014 3:00,98.3
6/3/2014 12:00,86.9
6/4/2014 3:00,96.7
6/4/2014 12:00,87.1
6/5/2014 3:00,79.8
6/5/2014 12:00,82.9
6/6/2014 3:00,90.5
6/6/2014 12:00,85.3
6/7/2014 3:00,96.6
6/7/2014 12:00,80.5
6/8/2014 3:00,83.4
6/8/2014 12:00,80.9
6/9/2014 3:00,77.1
6/9/2014 12:00,88.1
6/10/2014 3:00,88.8
6/10/2014 12:00,80.1
6/11/2014 3:00,84.7
6/11/2014 12:00,84.2
6/12/2014 3:00,76.3
6/12/2014 12:00,85.4
6/13/2014 3:00,83.6
6/13/2014 12:00,84.3
6/14/2014 3:00,74
6/14/2014 12:00,81.6
6/15/2014 3:00,95.1
6/15/2014 12:00,79.4
6/16/2014 3:00,81.3
6/16/2014 12:00,77.8
6/17/2014 3:00,82.8
6/17/2014 12:00,84.8
6/18/2014 3:00,81.3
6/18/2014 12:00,88.3
6/19/2014 3:00,72.9
6/19/2014 12:00,96.7
6/20/2014 3:00,85.6
6/20/2014 12:00,82.9
6/21/2014 3:00,88.8
6/21/2014 12:00,93.6
6/22/2014 3:00,87.5
6/22/2014 12:00,96.8
6/23/2014 3:00,90.4
6/23/2014 12:00,87.9
6/24/2014 3:00,91.8
6/24/2014 12:00,93.7
6/25/2014 3:00,88.2
6/25/2014 12:00,85.4
6/26/2014 3:00,78.6
6/26/2014 12:00,82.4
6/27/2014 3:00,83.7
6/27/2014 12:00,90.9
6/28/2014 3:00,79.6
6/28/2014 12:00,86.4
6/29/2014 3:00,91.2
6/29/2014 12:00,90.8
6/30/2014 3:00,87.7
6/30/2014 12:00,86.4
7/1/2014 3:00,98.3
7/1/2014 12:00,90.8
7/2/2014 3:00,88.4
7/2/2014 12:00,85.3
7/3/2014 3:00,79.7
7/3/2014 12:00,88.5
7/4/2014 3:00,86
7/4/2014 12:00,88
7/5/2014 3:00,78.3
7/5/2014 12:00,83.2
7/6/2014 3:00,90.4
7/6/2014 12:00,80.1
7/7/2014 3:00,86.4
7/7/2014 12:00,88.1
7/8/2014 3:00,92.7
7/8/2014 12:00,89.6
7/9/2014 3:00,89.1
7/9/2014 12:00,86.9
7/10/2014 3:00,80.2
7/10/2014 12:00,81.7
7/11/2014 3:00,100
7/11/2014 12:00,85.6
7/12/2014 3:00,79.5
7/12/2014 12:00,80.9
7/13/2014 3:00,90.7
7/13/2014 12:00,81.6
7/14/2014 3:00,78.6
7/14/2014 12:00,80.2
7/15/2014 3:00,79.4
7/15/2014 12:00,79.6
7/16/2014 3:00,79.6
7/16/2014 12:00,81.2
7/17/2014 3:00,83
7/17/2014 12:00,79.7
7/18/2014 3:00,89.1
7/18/2014 12:00,80.2
7/19/2014 3:00,79.1
7/19/2014 12:00,78.2
7/20/2014 3:00,75
7/20/2014 12:00,80.7
7/21/2014 3:00,79.3
7/21/2014 12:00,76.2
7/22/2014 3:00,81.4
7/22/2014 12:00,79.9
7/23/2014 3:00,82.4
7/23/2014 12:00,86.7
7/24/2014 3:00,90.4
7/24/2014 12:00,89.4
7/25/2014 3:00,78.6
7/25/2014 12:00,85.4
7/26/2014 3:00,73.8
7/26/2014 12:00,100
7/27/2014 3:00,100
7/27/2014 12:00,98.3
7/28/2014 3:00,74
7/28/2014 12:00,82.8
7/29/2014 3:00,72.5
7/29/2014 12:00,79
7/30/2014 3:00,77.1
7/30/2014 12:00,76.1
7/31/2014 3:00,84.1
7/31/2014 12:00,81.6
8/1/2014 3:00,80.9
8/1/2014 12:00,83.6
8/2/2014 3:00,86.4
8/2/2014 12:00,87
8/3/2014 3:00,84.9
8/3/2014 12:00,82.6
8/4/2014 3:00,77.8
8/4/2014 12:00,81.3
8/5/2014 3:00,83.6
8/5/2014 12:00,83.8
8/6/2014 3:00,89.1
8/6/2014 12:00,86.8
8/7/2014 3:00,80
8/7/2014 12:00,90.8
8/8/2014 3:00,77.3
8/8/2014 12:00,95.2
8/9/2014 3:00,83.8
8/9/2014 12:00,88.1
8/10/2014 3:00,80.9
8/10/2014 12:00,84.1
8/11/2014 3:00,86.2
8/11/2014 12:00,87.5
8/12/2014 3:00,87.6
8/12/2014 12:00,88.7
8/13/2014 3:00,95.1
8/13/2014 12:00,92.2
8/14/2014 3:00,98.3
8/14/2014 12:00,96.6
8/15/2014 3:00,96.6
8/15/2014 12:00,90.6
8/16/2014 3:00,88.9
8/16/2014 12:00,92.1
8/17/2014 3:00,96.6
8/17/2014 12:00,93.6
8/18/2014 3:00,89
8/18/2014 12:00,100
8/19/2014 3:00,92
8/19/2014 12:00,93.6
8/20/2014 3:00,98.3
8/20/2014 12:00,95.2
8/21/2014 3:00,88.3
8/21/2014 12:00,88.1
8/22/2014 3:00,89
8/22/2014 12:00,92.2
8/23/2014 3:00,88.9
8/23/2014 12:00,93.9
8/24/2014 3:00,98.3
8/24/2014 12:00,92.2
8/25/2014 3:00,92
8/25/2014 12:00,92
8/26/2014 3:00,93.4
8/26/2014 12:00,91.3
8/27/2014 3:00,86.6
8/27/2014 12:00,90.6
8/28/2014 3:00,77.4
8/28/2014 12:00,95.3
8/29/2014 3:00,77.2
8/29/2014 12:00,89.6
8/30/2014 3:00,81.5
8/30/2014 12:00,86
8/31/2014 3:00,91.8
8/31/2014 12:00,89.4
9/1/2014 3:00,86.1
9/1/2014 12:00,83.7
9/2/2014 3:00,85
9/2/2014 12:00,86.7
9/3/2014 3:00,83.2
9/3/2014 12:00,88.4
9/4/2014 3:00,84.6
9/4/2014 12:00,90.8
9/5/2014 3:00,85
9/5/2014 12:00,93.9
9/6/2014 3:00,82.3
9/6/2014 12:00,88.3
9/7/2014 3:00,85.7
9/7/2014 12:00,81
9/8/2014 3:00,86.4
9/8/2014 12:00,95.3
9/9/2014 3:00,91.8
9/9/2014 12:00,93.6
9/10/2014 3:00,91.9
9/10/2014 12:00,80.2
9/11/2014 3:00,88.7
9/11/2014 12:00,93.6
9/12/2014 3:00,79
9/12/2014 12:00,80.8
9/13/2014 3:00,92.7
9/13/2014 12:00,80.9
9/14/2014 3:00,73.7
9/14/2014 12:00,81.5
9/15/2014 3:00,93.3
9/15/2014 12:00,90.8
9/16/2014 3:00,76.8
9/16/2014 12:00,90.4
9/17/2014 3:00,75.2
9/17/2014 12:00,81
9/18/2014 3:00,77
9/18/2014 12:00,83.5
9/19/2014 3:00,83.6
9/19/2014 12:00,96.6
9/20/2014 3:00,90.3
9/20/2014 12:00,91.8
9/21/2014 3:00,90.2
9/21/2014 12:00,85.8
9/22/2014 3:00,91.6
9/22/2014 12:00,87.1
9/23/2014 3:00,88.5
9/23/2014 12:00,87.1
9/24/2014 3:00,84.2
9/24/2014 12:00,87.1
9/25/2014 3:00,91.8
9/25/2014 12:00,88.9
9/26/2014 3:00,94.9
9/26/2014 12:00,85.7
9/27/2014 3:00,96.5
9/27/2014 12:00,96.6
9/28/2014 3:00,79.9
9/28/2014 12:00,82.5
9/29/2014 3:00,82.7
9/29/2014 12:00,85.7
9/30/2014 3:00,48
9/30/2014 12:00,46.6
10/1/2014 3:00,73.4
10/1/2014 12:00,76.3
10/2/2014 3:00,60.4
10/2/2014 12:00,44.5
10/3/2014 3:00,74.4
10/3/2014 12:00,78.9
10/4/2014 3:00,77.4
10/4/2014 12:00,80.3
10/5/2014 3:00,73.7
10/5/2014 12:00,79.3
10/6/2014 3:00,64
10/6/2014 12:00,78.1
10/7/2014 3:00,67.3
10/7/2014 12:00,78.3
10/8/2014 3:00,69.1
10/8/2014 12:00,77.8
10/9/2014 3:00,74.9
10/9/2014 12:00,75
10/10/2014 3:00,76.2
10/10/2014 12:00,80.2
10/11/2014 3:00,72.1
10/11/2014 12:00,78.8
10/12/2014 3:00,72.7
10/12/2014 12:00,87.3
10/13/2014 3:00,96.5
10/13/2014 12:00,88.5
10/14/2014 3:00,85.3
10/14/2014 12:00,90.5
10/15/2014 3:00,88.2
10/15/2014 12:00,84
10/16/2014 3:00,84.3
10/16/2014 12:00,86.8
10/17/2014 3:00,78.8
10/17/2014 12:00,86.1
10/18/2014 3:00,73.4
10/18/2014 12:00,74.6
10/19/2014 3:00,58.6
10/19/2014 12:00,76.2
10/20/2014 3:00,67.1
10/20/2014 12:00,77.9
10/21/2014 3:00,66.3
10/21/2014 12:00,76.7
10/22/2014 3:00,65.8
10/22/2014 12:00,75.2
10/23/2014 3:00,63.8
10/23/2014 12:00,76.4
10/24/2014 3:00,67.9
10/24/2014 12:00,76.3
10/25/2014 3:00,71.8
10/25/2014 12:00,88.1
10/26/2014 3:00,76.5
10/26/2014 12:00,78.1
10/27/2014 3:00,57.3
10/27/2014 12:00,79.9
10/28/2014 3:00,73.6
10/28/2014 12:00,77
10/29/2014 3:00,76.3
10/29/2014 12:00,83.1
10/30/2014 3:00,74.2
10/30/2014 12:00,77.3
10/31/2014 3:00,64.6
10/31/2014 12:00,74.3
11/1/2014 3:00,77
11/1/2014 12:00,74.1
11/2/2014 3:00,65.7
11/2/2014 12:00,74.1
11/3/2014 3:00,61.7
11/3/2014 12:00,74.3
11/4/2014 3:00,58.2
11/4/2014 12:00,77.3
11/5/2014 3:00,64.4
11/5/2014 12:00,74.4
11/6/2014 3:00,70.6
11/6/2014 12:00,72.4
11/7/2014 3:00,63.7
11/7/2014 12:00,76.1
11/8/2014 3:00,54.4
11/8/2014 12:00,68.3
11/9/2014 3:00,62.1
11/9/2014 12:00,69.8
11/10/2014 3:00,80
11/10/2014 12:00,77.4
11/11/2014 3:00,77.9
11/11/2014 12:00,78.5
11/12/2014 3:00,74.8
11/12/2014 12:00,83.2
11/13/2014 3:00,76.7
11/13/2014 12:00,75.2
11/14/2014 3:00,72.4
11/14/2014 12:00,82.9
11/15/2014 3:00,77
11/15/2014 12:00,74.2
11/16/2014 3:00,74.3
11/16/2014 12:00,66.7
11/17/2014 3:00,63.7
11/17/2014 12:00,71.7
11/18/2014 3:00,67.5
11/18/2014 12:00,80
11/19/2014 3:00,70.3
11/19/2014 12:00,73.2
11/20/2014 3:00,72.4
11/20/2014 12:00,75.9
11/21/2014 3:00,66.2
11/21/2014 12:00,80.7
11/22/2014 3:00,66.3
11/22/2014 12:00,71.8
11/23/2014 3:00,67.2
11/23/2014 12:00,71.7
11/24/2014 3:00,69.5
11/24/2014 12:00,75
11/25/2014 3:00,71.5
11/25/2014 12:00,76.5
11/26/2014 3:00,64.3
11/26/2014 12:00,79.9
11/27/2014 3:00,72.6
11/27/2014 12:00,71.2
11/28/2014 3:00,70.6
11/28/2014 12:00,76.5
11/29/2014 3:00,70.7
11/29/2014 12:00,78.1
11/30/2014 3:00,74.7
11/30/2014 12:00,80
12/1/2014 3:00,69.8
12/1/2014 12:00,78.4
12/2/2014 3:00,65.8
12/2/2014 12:00,72.3
12/3/2014 3:00,66
12/3/2014 12:00,75.4
12/4/2014 3:00,64.2
12/4/2014 12:00,77.4
12/5/2014 3:00,60.1
12/5/2014 12:00,71.4
12/6/2014 3:00,97.8
12/6/2014 12:00,90.3
12/7/2014 3:00,89.4
12/7/2014 12:00,90.1
12/8/2014 3:00,66.3
12/8/2014 12:00,74.9
12/9/2014 3:00,80.8
12/9/2014 12:00,83.1
12/10/2014 3:00,97.7
12/10/2014 12:00,89.9
12/11/2014 3:00,100
12/11/2014 12:00,87.6
12/12/2014 3:00,93.2
12/12/2014 12:00,84.5
12/13/2014 3:00,69.4
12/13/2014 12:00,74.2
12/14/2014 3:00,61.6
12/14/2014 12:00,75.8
12/15/2014 3:00,66.5
12/15/2014 12:00,75.7
12/16/2014 3:00,74.2
12/16/2014 12:00,79.7
12/17/2014 3:00,93.4
12/17/2014 12:00,78.6
12/18/2014 3:00,71.3
12/18/2014 12:00,73.6
12/19/2014 3:00,64.8
12/19/2014 12:00,77.5
12/20/2014 3:00,66.9
12/20/2014 12:00,88.4
12/21/2014 3:00,71.2
12/21/2014 12:00,76.2
12/22/2014 3:00,64.6
12/22/2014 12:00,88.1
12/23/2014 3:00,48.6
12/23/2014 12:00,73.5
12/24/2014 3:00,66.4
12/24/2014 12:00,68.5
12/25/2014 3:00,84.2
12/25/2014 12:00,87
12/26/2014 3:00,97.5
12/26/2014 12:00,90.5
12/27/2014 3:00,71.9
12/27/2014 12:00,83.7
12/28/2014 3:00,63.8
12/28/2014 12:00,78.7
12/29/2014 3:00,58.9
12/29/2014 12:00,72.3
12/30/2014 3:00,49
12/30/2014 12:00,64.5
12/31/2014 3:00,49
12/31/2014 12:00,55.4
1/1/2015 3:00,62.6
1/1/2015 12:00,60.1
1/2/2015 3:00,45.9
1/2/2015 12:00,63.8
1/3/2015 3:00,79.2
1/3/2015 12:00,83.1
1/4/2015 3:00,90.1
1/4/2015 12:00,90.6
1/5/2015 3:00,95.7
1/5/2015 12:00,87.5
1/6/2015 3:00,88.6
1/6/2015 12:00,79.5
1/7/2015 3:00,77.4
1/7/2015 12:00,76.7
1/8/2015 3:00,79.5
1/8/2015 12:00,68.3
1/9/2015 3:00,56
1/9/2015 12:00,73
1/10/2015 3:00,86
1/10/2015 12:00,90.9
1/11/2015 3:00,88.2
1/11/2015 12:00,85.3
1/12/2015 3:00,65.7
1/12/2015 12:00,77.1
1/13/2015 3:00,54
1/13/2015 12:00,61.2
1/14/2015 3:00,55.6
1/14/2015 12:00,64.8
1/15/2015 3:00,92.5
1/15/2015 12:00,51.9
1/16/2015 3:00,50.5
1/16/2015 12:00,74.5
1/17/2015 3:00,100
1/17/2015 12:00,95.6
1/18/2015 3:00,97.4
1/18/2015 12:00,81
1/19/2015 3:00,92.3
1/19/2015 12:00,93.4
1/20/2015 3:00,88.6
1/20/2015 12:00,82.3
1/21/2015 3:00,48.7
1/21/2015 12:00,66.5
1/22/2015 3:00,48
1/22/2015 12:00,65.8
1/23/2015 3:00,59.6
1/23/2015 12:00,52.4
1/24/2015 3:00,63.5
1/24/2015 12:00,70.6
1/25/2015 3:00,72.4
1/25/2015 12:00,78.3
1/26/2015 3:00,79
1/26/2015 12:00,76
1/27/2015 3:00,68.8
1/27/2015 12:00,86.1
1/28/2015 3:00,97.6
1/28/2015 12:00,68.1
1/29/2015 3:00,84.8
1/29/2015 12:00,83.8
1/30/2015 3:00,100
1/30/2015 12:00,87
1/31/2015 3:00,90.9
1/31/2015 12:00,91.2
2/1/2015 3:00,62.9
2/1/2015 12:00,63.3
2/2/2015 3:00,50.9
2/2/2015 12:00,49.2
2/3/2015 3:00,47.9
2/3/2015 12:00,74.7
2/4/2015 3:00,51.6
2/4/2015 12:00,47.5
2/5/2015 3:00,72.5
2/5/2015 12:00,62.2
2/6/2015 3:00,97.7
2/6/2015 12:00,86.8
2/7/2015 3:00,72.5
2/7/2015 12:00,66.7
2/8/2015 3:00,75.4
2/8/2015 12:00,67.4
2/9/2015 3:00,68.5
2/9/2015 12:00,67.7
2/10/2015 3:00,70.3
2/10/2015 12:00,62.2
2/11/2015 3:00,68.6
2/11/2015 12:00,58.4
2/12/2015 3:00,70.1
2/12/2015 12:00,57.9
2/13/2015 3:00,70
2/13/2015 12:00,57.5
2/14/2015 3:00,61.5
2/14/2015 12:00,62.6
2/15/2015 3:00,66.5
2/15/2015 12:00,55.4
2/16/2015 3:00,67.3
2/16/2015 12:00,79.5
2/17/2015 3:00,70.6
2/17/2015 12:00,77.2
2/18/2015 3:00,62.4
2/18/2015 12:00,75.4
2/19/2015 3:00,64.2
2/19/2015 12:00,75.2
2/20/2015 3:00,79.3
2/20/2015 12:00,74.6
2/21/2015 3:00,69.8
2/21/2015 12:00,79.6
2/22/2015 3:00,70.3
2/22/2015 12:00,75.8
2/23/2015 3:00,63.2
2/23/2015 12:00,78.7
2/24/2015 3:00,67.5
2/24/2015 12:00,78.1
2/25/2015 3:00,73.4
2/25/2015 12:00,86.8
2/26/2015 3:00,77.8
2/26/2015 12:00,73.1
2/27/2015 3:00,71.5
2/27/2015 12:00,61.4
2/28/2015 3:00,60.5
2/28/2015 12:00,58.7
3/1/2015 3:00,62.1
3/1/2015 12:00,61.4
3/2/2015 3:00,78.9
3/2/2015 12:00,76.9
3/3/2015 3:00,80.4
3/3/2015 12:00,69
3/4/2015 3:00,79.1
3/4/2015 12:00,64.8
3/5/2015 3:00,60.8
3/5/2015 12:00,61.1
3/6/2015 3:00,62.8
3/6/2015 12:00,61.7
3/7/2015 3:00,65.2
3/7/2015 12:00,67
3/8/2015 3:00,62.5
3/8/2015 12:00,63.3
3/9/2015 3:00,68.4
3/9/2015 12:00,50.9
3/10/2015 3:00,57.8
3/10/2015 12:00,45.4
3/11/2015 3:00,57.3
